"productName","arabicName","productDescription","ardescription","productSubCategoryId","productCategoryId","productPrice","productMrp"
"Modern golden decorative lamp with yellow lighting color, 5 watts","لمبة ديكورية مودرن ذهبي مع لون الانارة اصفر 5 واط","Add a touch of elegance and warmth to your home decor with this modern decorative light bulb with a spiral design and a beautiful golden color.<br>
<br>Velmont LED bulbs embody high craftsmanship in design, illuminating your space with touches of elegance<br>With a lighting power of 5 watts, this bulb provides bright and comfortable lighting,
<br>Making it ideal for use in spaces where you want to create a warm and elegant atmosphere.<br>They can be used in a variety of decorative applications,<br>including chandelier bulbs, chandeliers and much more.<br>The lighting color is yellow This bulb will create a warm and cozy atmosphere in every corner of the house.<br>Thanks to its E27 base, you can easily install it in most home lamps.<br>Make your home sparkle with beauty and warmth with this modern, gold decorative light bulb.
<br>
<br>Specifications:<br>Lighting power: 5W<br>Lighting color: Yellow<br>Bulb design: Spiral<br>Bulb base: E27<br>
<br>There are no reviews for this product.","لأضف لمسة من الأناقة والدفء إلى ديكور منزلك مع لمبة الإضاءة الديكورية المودرن ذات التصميم الحلزوني واللون الذهبي الجميل.<br>
<br>مبات فيلمونت LED تجسد الحرفية العالية في التصميم، مضيئةً مساحتك بلمسات من الأناقة<br>بقوة إضاءة تبلغ 5 واط، توفر هذه اللمبة إضاءة مشرقة ومريحة،
<br>مما يجعلها مثالية للاستخدام في الأماكن التي ترغب في إضفاء جو دافئ وأنيق عليها.<br>يمكن استخدامها في مجموعة متنوعة من التطبيقات الديكورية،<br>بما في ذلك اللمبات النجف والثريات وأكثر من ذلك بكثير.<br>بلون الإضاءة الأصفر، ستضفي هذه اللمبة جوًا دافئًا ومريحًا في كل زاوية من زوايا المنزل.<br>بفضل قاعدتها E27، يمكنك تركيبها بسهولة في معظم المصابيح المنزلية.<br>اجعل منزلك يتألق بالجمال والدفء مع لمبة الإضاءة الديكورية المودرن الذهبية هذه.
<br>
<br>المواصفات:<br>قوة الإضاءة: 5 واط<br>لون الإضاءة: أصفر<br>تصميم اللمبة: حلزوني<br>قاعدة اللمبة: E27<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","17.94","29.03"
"LED decorative bulb, yellow, 25 watts, diameter 8 cm","لمبة ديكورية ليد لون انارة اصفر واط 25 قطر 8 سم","Edison bulbs are made of high-quality glass that spread a wonderful light full of warmth and vitality. Quiet and comfortable for the eyes. They resemble old light bulbs with wicks that spread decorative light.<br>Excellent for a chandelier.<br>The best bulb over the years.","مصابيح اديسون مكون من زجاج عالي الجودة ينشر إضاءة رائعة مفعمة بالدفء و الحيوية هادئ و مريح للعين تشبه اللمبات الكهربائية القديمة مع فتائل تنشر إضاءة زخرفية.<br>ممتازة للنجف<br>اللمبة الافضل على مر السنين","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","12.08","19.55"
"Decorative bulb, yellow, 7 watt, square E27","لمبة ديكورية لون الانارة أصفر 7 واط مربع E27","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","27.06","43.78"
"Decorative bulb, yellow, 7 watt, round, E27","لمبة ديكورية لون الانارة أصفر 7 واط مدور E27","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","27.06","43.78"
"Decorative bulb, yellow, 7 watt, triangle E27","لمبة ديكورية لون الانارة أصفر 7 واط مثلث E27","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","27.06","43.78"
"Decorative gray glass bulb, 20 cm long, yellow lighting color, 3 watts, decorative","لمبة ديكورية زجاج لون رمادي  بطول 20 سم لون الانارة اصفر 3 واط ديكوري ","Add a touch of warmth and comfort to your home with the Philmont Exceptional Light Yellow LED Decorative Bulb, the perfect addition to any interior decor<br>
<br>Are you looking for a simple way to add a touch of elegance and beauty to your home? Look no further than a gray glass decorative lamp! This unique lamp emits a warm yellow light that adds a warm and cozy ambiance to any room.
<br>
<br>Features:<br>Stylish and modern design: The decorative lamp features a sleek and modern design in an attractive gray color, making it a distinctive piece of decor in any place.<br>High-quality glass: The lamp is made of high-quality, long-lasting glass.<br> WARM YELLOW LIGHT: The lamp emits a warm yellow light that creates a warm and cozy ambiance to any room.<br>Energy-saving: The lamp consumes only 3 watts of power, making it an economical and environmentally friendly choice.<br>Easy to install: The lamp can be easily installed in any E27 base.<br>VERSATILE: The bulb can be used in a variety of applications, including chandeliers, chandeliers and side lamps.<br>
<br>Benefits:<br>Add a touch of elegance and beauty to your home.<br>Create a warm and cozy atmosphere.<br>Save money on energy bills.<br>Enjoy long-lasting illumination.<br>Use the lamp in a variety of Applications.<br>
<br>Don't miss this opportunity to get this wonderful gray glass decorative lamp. Order yours today and enjoy all the benefits it offers!<br>There are no reviews for this product.","أضف لمسة من الدفء والراحة إلى منزلك مع لمبة ديكورية صفراء إضاءة استثنائية فيلمونت LED، الإضافة المثالية لأي ديكور داخلي<br>
<br>هل تبحث عن طريقة بسيطة لإضافة لمسة من الأناقة والجمال إلى منزلك؟ لا تبحث أكثر من لمبة ديكورية زجاج رمادي! هذه المصباح الفريدة من نوعها تُصدر إضاءة دافئة صفراء تُضفي أجواءً دافئة ومريحة على أي غرفة.
<br>
<br>الميزات:<br>تصميم أنيق وعصري: تتميز لمبة ديكورية بتصميم أنيق وعصري بلون رمادي جذاب، مما يجعلها قطعة ديكور مميزة في أي مكان.<br>زجاج عالي الجودة: مصنوعة المصباح من زجاج عالي الجودة يدوم طويلاً .<br>إضاءة دافئة صفراء: تُصدر المصباح إضاءة دافئة صفراء تُضفي أجواءً دافئة ومريحة على أي غرفة.<br>موفرة للطاقة: تستهلك المصباح 3 واط فقط من الطاقة، مما يجعلها خيارًا اقتصاديًا وصديقًا للبيئة.<br>سهلة التركيب: يمكن تركيب المصباح بسهولة في أي قاعدة E27.<br>متعددة الاستخدامات: يمكن استخدام المصباح في مجموعة متنوعة من التطبيقات، بما في ذلك الثريات والنجف والمصابيح الجانبية.<br>
<br>الفوائد:<br>أضف لمسة من الأناقة والجمال إلى منزلك.<br>خلق أجواءً دافئة ومريحة.<br>وفر المال على فواتير الطاقة.<br>استمتع بإضاءة طويلة الأمد.<br>استخدم المصباح في مجموعة متنوعة من التطبيقات.<br>
<br>لا تفوت هذه الفرصة للحصول على لمبة ديكورية زجاج رمادي الرائعة. اطلب خاصتك اليوم واستمتع بجميع الفوائد التي تقدمها!<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","27.60","44.66"
"Gray decorative lamp with yellow lighting color, 5 watts","لمبة ديكورية رمادي لون الانارة اصفر 5 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","44.85","72.57"
"Gray decorative lamp with yellow lighting color, 5 watts","لمبة ديكورية رمادي لون الانارة اصفر 5 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","62.10","100.48"
"Gray decorative lamp with yellow lighting color, 5 watts","لمبة ديكورية رمادي لون الانارة اصفر 5 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","65.55","106.06"
"Gray decorative lamp with yellow lighting color, 3 watts","لمبة ديكورية رمادي لون الانارة اصفر 3 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","37.95","61.40"
"Gray decorative lamp with yellow lighting color, 3 watts","لمبة ديكورية رمادي لون الانارة اصفر 3 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","37.95","61.40"
"Gray decorative lamp with yellow lighting color, 3 watts","لمبة ديكورية رمادي لون الانارة اصفر 3 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","48.30","78.15"
"Gray decorative lamp with yellow lighting color, 3 watts","لمبة ديكورية رمادي لون الانارة اصفر 3 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","37.95","61.40"
"Gray decorative lamp with yellow lighting color, 3 watts","لمبة ديكورية رمادي لون الانارة اصفر 3 واط","Use this gray decorative bulb to illuminate your space with elegance and warm lights that make every gathering moment unique and special.
<br>Specifications:<br>Usage:<br>Ideal for use in chandelier bulbs and chandeliers in homes, offices, hotels and restaurants.<br>Adds a modern and elegant decorative touch to any interior space.<br>Provides warm and cozy lighting that enhances the cozy atmosphere, ideal for interior spaces. <br>It adds a touch of luxury and elegance thanks to its sophisticated design and attractive gray color.<br>
<br>There are no reviews for this product.","استخدم هذه اللمبة الديكورية الرمادية لإضاءة مساحتك بأناقة وأنوار دافئة تجعل كل لحظة تجمع فريدة ومميزة.
<br>المواصفات:<br>الاستخدام:<br>مثالية للاستخدام في لمبات النجف وثريات المنازل والمكاتب والفنادق والمطاعم.<br>تضفي لمسة ديكورية عصرية وأنيقة إلى أي مساحة داخلية.<br>توفر إضاءة دافئة ومريحة تعزز الجو المريح والمثالي للمساحات الداخلية.<br>تضفي لمسة من الفخامة والأناقة بفضل تصميمها الراقي ولونها الرمادي الجذاب.<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","39.68","64.20"
"Decorative lamp, golden, yellow, 3 watt","لمبة ديكورية ذهبي لون الانارة اصفر 3 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","48.30","78.15"
"Decorative lamp, golden, yellow, 3 watt","لمبة ديكورية ذهبي لون الانارة اصفر 3 واط","Edison bulbs are made of high-quality glass that spread a wonderful light full of warmth and vitality. Quiet and comfortable for the eye. They resemble old light bulbs with wicks that spread decorative light.<br>There are no comments for this product.","مصابيح اديسون مكون من زجاج عالي الجودة ينشر إضاءة رائعة مفعمة بالدفء و الحيوية هادئ و مريح للعين تشبه اللمبات الكهربائية القديمة مع فتائل تنشر إضاءة زخرفية.<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","25.01","40.47"
"Modern golden dimer decorative lamp with yellow lighting color, 4 watts","لمبة ديكورية دايمر مودرن ذهبي مع لون انارة اصفر 4 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","5.75","9.30"
"Golden dimer decorative lamp with yellow lighting color, 4 watts","لمبة ديكورية دايمر ذهبي مع لون الانارة اصفر 4 واط","there are no comments for this product.","لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","10.06","16.28"
"Dimer bulb, yellow, 95 cm, golden, E27","لمبة دايمر عسلي لون اصفر 95 قزاز ذهبي E27","Introduction:<br>Are you looking for a simple way to add a touch of elegance and warmth to your home? Look no further than this honeycomb glass dimer bulb! This unique bulb emits an enchanting warm light that adds a warm and cozy ambiance to any room.<br>Features of the Honey Glass Dimmer Bulb:<br>Benefits of the Honey Glass Dimmer Bulb:<br>Call to Action:<br>Don't miss this opportunity to get On this gorgeous honeycomb glass dimer bulb. Order yours today and enjoy all the benefits it has to offer. Specifications:<br>
<br>There are no reviews for this product.","مقدمة:<br>هل تبحث عن طريقة بسيطة لإضافة لمسة من الأناقة والدفء إلى منزلك؟ لا تبحث أكثر من لمبة دايمر الزجاجية العسلية! هذه المصباح الفريدة من نوعها تُصدر إضاءة دافئة ساحرة تُضفي أجواءً دافئة ومريحة على أي غرفة.<br>ميزات لمبة دايمر الزجاجية العسلية:<br>فوائد لمبة دايمر الزجاجية العسلية :<br>دعوة لاتخاذ الإجراء:<br>لا تفوت هذه الفرصة للحصول على لمبة دايمر الزجاجية العسلية الرائعة. اطلب خاصتك اليوم واستمتع بجميع الفوائد التي تقدمها <br>مواصفات :<br>
<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","12.65","20.47"
"Small refrigerator bulb, blue color, E27 base","لمبة ثلاجة عيدان صغير لون الانارة ازرق قاعدة E27","""Enjoy perfect and practical lighting for your refrigerator with the small Eidan refrigerator bulb with a calm blue lighting color.<br>This bulb comes with a small and practical design that makes it ideal for use inside refrigerators and small places and for quiet lighting.<br>It provides bright and clear lighting that makes it easy for you to see Materials clearly.<br>And with its E27 base,<br>You can easily install it in most household refrigerators. Get this practical refrigerator bulb today, and<br>Enjoy seeing your materials clearly and easily every time you open the refrigerator!”<br>Features: <br>There are no reviews for this product.","""استمتع بإضاءة مثالية وعملية لثلاجتك مع لمبة الثلاجة عيدان الصغيرة ذات لون الإضاءة الازرق الهادئ.<br>تأتي هذه اللمبة بتصميم صغير وعملي يجعلها مثالية للاستخدام داخل الثلاجات و الاماكن الصغيرة و تكون للإضاءة الهادئة،<br>حيث توفر إضاءة ساطعة وواضحة تسهل عليك رؤية المواد بوضوح.<br>ومع قاعدتها E27،<br>يمكنك تثبيتها بسهولة في معظم ثلاجات المنازل. احصل على لمبة الثلاجة العملية هذه اليوم،<br>واستمتع برؤية موادك بوضوح وسهولة في كل مرة تفتح فيها الثلاجة!""<br>يتميز :<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","3.60","5.82"
"Small refrigerator bulb, green color, E27 base","لمبة ثلاجة عيدان صغير لون الانارة اخضر قاعدة E27","""Get distinctive and practical lighting for your refrigerator with the Eidan Refrigerator Bulb, which has an attractive green lighting color.<br>With its modern and practical design,<br>This bulb provides ideal lighting inside the refrigerator, which helps you see the materials clearly and easily at any time.<br>Thanks to Its base is E27, you can easily install it in most home refrigerators. Get effective and practical lighting for your refrigerator, and enjoy organizing and clearly seeing the materials inside it with this wonderful Eidan refrigerator bulb!”<br>Its features:<br>There are no comments for this product.","""احصل على إضاءة مميزة وعملية لثلاجتك مع لمبة الثلاجة عيدان ذات لون الإضاءة الأخضر الجذاب.<br>بتصميمها العصري والعملي،<br>توفر هذه اللمبة إضاءة مثالية داخل الثلاجة، مما يساعدك على رؤية المواد بوضوح وسهولة في أي وقت.<br>وبفضل قاعدتها E27، يمكنك تركيبها بسهولة في معظم ثلاجات المنازل. احصل على إضاءة فعالة وعملية لثلاجتك، واستمتع بترتيب ورؤية المواد بوضوح داخلها مع لمبة الثلاجة عيدان الرائعة هذه!""<br>مميزاتها :<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","3.60","5.82"
"Small refrigerator bulb, red lighting color, E27 base","لمبة ثلاجة عيدان صغير لون الانارة احمر قاعدة E27","""Enjoy perfect and practical lighting for your refrigerator with the small red refrigerator bulb.<br>This bulb comes with a small and practical design that makes it ideal for use inside refrigerators and small places and for quiet lighting.<br>It provides bright and clear lighting that makes it easy for you to see the materials."" Clearly.<br>And with its E27 base,<br>You can easily install it in most home refrigerators. Get this practical refrigerator bulb today, and<br>Enjoy seeing your items clearly and easily every time you open the refrigerator!”<br>Features:<br> br>There are no comments for this product.","""استمتع بإضاءة مثالية وعملية لثلاجتك مع لمبة الثلاجة عيدان الصغيرة ذات لون الإضاءة الاحمر.<br>تأتي هذه اللمبة بتصميم صغير وعملي يجعلها مثالية للاستخدام داخل الثلاجات و الاماكن الصغيرة و تكون للإضاءة الهادئة،<br>حيث توفر إضاءة ساطعة وواضحة تسهل عليك رؤية المواد بوضوح.<br>ومع قاعدتها E27،<br>يمكنك تثبيتها بسهولة في معظم ثلاجات المنازل. احصل على لمبة الثلاجة العملية هذه اليوم،<br>واستمتع برؤية موادك بوضوح وسهولة في كل مرة تفتح فيها الثلاجة!""<br>يتميز :<br>لا يوجد أي تعليقات لهذا المنتج.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","3.60","5.82"
"Large decorative circular shape chandelier bulbs, 3 watts, with a yellow decorative lighting touch. They can be used in chandelier and chandelier bulbs. Luxurious and elegant design, E27.","لمبات نجف شكل دائري ديكوري كبير 3 واط مع لمسة اضاءة ديكور أصفر يمكن استخدامها في لمبات النجف والثريات تصميم فاخر وأنيقE27.","Enjoy the magic of luxurious and elegant lighting with these large decorative circular chandelier bulbs. These bulbs are distinguished by their unique and attractive design, ideal for distinctive and attractive lighting in your home.<br>The packaging and delivery are excellent.<br>The shape of the bulb and its lighting is something magical. You deserve all the best!<br>The light is calm and does not irritate the eye.","استمتع بسحر الإضاءة الفاخرة والأنيقة مع لمبات النجف الشكل الدائري الديكوري الكبيرة هذه. تمتاز هذه اللمبات بتصميمها الفريد والجذاب، والمثالي لإضاءة مميزة وجذابة في منزلك.<br>التغليف والتوصيل ممتاز عندكم<br>شكل اللمبة وإضاءتها، شيء خرافي. تستاهلون كل خير!<br>ضوءها هادئ ولا يزعج العين.","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","39.68","64.20"
"Dimer chandelier bulbs, large circular shape, 4 watts, diameter 12.5 cm, with a yellow decorative lighting touch. They can be used in E27 chandelier and chandelier bulbs.","لمبات نجف دايمر شكل دائري كبير 4 واط قطر 12.5 سم مع لمسة اضاءة ديكور أصفر يمكن استخدامها في لمبات النجف والثريات E27.","A lamp with a modern design and very practical<br>The price for the high light is excellent","لمبه بتصميم عصري وعملية جدا<br>السعر مقابل الاضاءه العاليه مرره ممتاز","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","14.38","23.27"
"Decorative bulbs in a luxurious shape with a modern and attractive design, 3 watts, with a touch of yellow lighting. They can be used in chandelier bulbs and chandeliers, providing quiet and elegant lighting at the same time, E27.","لمبات ديكور شكل فاخر بتصميم حديث وجذاب 3 واط مع لمسة اضاءة صفراء يمكن استخدامها في لمبات نجف والثريات اضاءة هادئة وأنيقه في نفس الوقت E27.","I don't like regular bulbs, this decorative one is much better.<br>Honestly, it's better than the pictures on the site!<br>I swear, the bulb is amazing, its shape and lighting are distinctive. Gives you a wellness!","ما أحب اللمبات العادية، هذي الديكورية أفضل بكثير.<br>بصراحة، أحسن من الصور في الموقع!<br>والله أن المبة تجنن، شكلها وإضاءتها مميزة. يعطيكم العافية!","664a5e0258dce04055a05f54","664a3d90b1c689cd118f5d34","32.78","53.04"
